quadkey	wkt
24163450	POLYGON ((99.4921875 17.490234375, 99.4921875 17.578125, 99.580078125 17.578125, 99.580078125 17.490234375, 99.4921875 17.490234375))
24163451	POLYGON ((99.580078125 17.490234375, 99.580078125 17.578125, 99.66796875 17.578125, 99.66796875 17.490234375, 99.580078125 17.490234375))
24163454	POLYGON ((99.66796875 17.490234375, 99.66796875 17.578125, 99.755859375 17.578125, 99.755859375 17.490234375, 99.66796875 17.490234375))
24163455	POLYGON ((99.755859375 17.490234375, 99.755859375 17.578125, 99.84375 17.578125, 99.84375 17.490234375, 99.755859375 17.490234375))
24163626	POLYGON ((99.84375 17.490234375, 99.84375 17.578125, 99.931640625 17.578125, 99.931640625 17.490234375, 99.84375 17.490234375))
24163627	POLYGON ((99.931640625 17.490234375, 99.931640625 17.578125, 100.01953125 17.578125, 100.01953125 17.490234375, 99.931640625 17.490234375))
24163630	POLYGON ((100.01953125 17.490234375, 100.01953125 17.578125, 100.107421875 17.578125, 100.107421875 17.490234375, 100.01953125 17.490234375))
24163631	POLYGON ((100.107421875 17.490234375, 100.107421875 17.578125, 100.1953125 17.578125, 100.1953125 17.490234375, 100.107421875 17.490234375))
24163642	POLYGON ((100.1953125 17.490234375, 100.1953125 17.578125, 100.283203125 17.578125, 100.283203125 17.490234375, 100.1953125 17.490234375))
24163643	POLYGON ((100.283203125 17.490234375, 100.283203125 17.578125, 100.37109375 17.578125, 100.37109375 17.490234375, 100.283203125 17.490234375))
24163646	POLYGON ((100.37109375 17.490234375, 100.37109375 17.578125, 100.458984375 17.578125, 100.458984375 17.490234375, 100.37109375 17.490234375))
24163647	POLYGON ((100.458984375 17.490234375, 100.458984375 17.578125, 100.546875 17.578125, 100.546875 17.490234375, 100.458984375 17.490234375))
24163690	POLYGON ((100.546875 17.490234375, 100.546875 17.578125, 100.634765625 17.578125, 100.634765625 17.490234375, 100.546875 17.490234375))
24163691	POLYGON ((100.634765625 17.490234375, 100.634765625 17.578125, 100.72265625 17.578125, 100.72265625 17.490234375, 100.634765625 17.490234375))
24163694	POLYGON ((100.72265625 17.490234375, 100.72265625 17.578125, 100.810546875 17.578125, 100.810546875 17.490234375, 100.72265625 17.490234375))
24163695	POLYGON ((100.810546875 17.490234375, 100.810546875 17.578125, 100.8984375 17.578125, 100.8984375 17.490234375, 100.810546875 17.490234375))
24163706	POLYGON ((100.8984375 17.490234375, 100.8984375 17.578125, 100.986328125 17.578125, 100.986328125 17.490234375, 100.8984375 17.490234375))
24163707	POLYGON ((100.986328125 17.490234375, 100.986328125 17.578125, 101.07421875 17.578125, 101.07421875 17.490234375, 100.986328125 17.490234375))
24163710	POLYGON ((101.07421875 17.490234375, 101.07421875 17.578125, 101.162109375 17.578125, 101.162109375 17.490234375, 101.07421875 17.490234375))
24163711	POLYGON ((101.162109375 17.490234375, 101.162109375 17.578125, 101.25 17.578125, 101.25 17.490234375, 101.162109375 17.490234375))
24174634	POLYGON ((101.25 17.490234375, 101.25 17.578125, 101.337890625 17.578125, 101.337890625 17.490234375, 101.25 17.490234375))
24174635	POLYGON ((101.337890625 17.490234375, 101.337890625 17.578125, 101.42578125 17.578125, 101.42578125 17.490234375, 101.337890625 17.490234375))
24174638	POLYGON ((101.42578125 17.490234375, 101.42578125 17.578125, 101.513671875 17.578125, 101.513671875 17.490234375, 101.42578125 17.490234375))
24174639	POLYGON ((101.513671875 17.490234375, 101.513671875 17.578125, 101.6015625 17.578125, 101.6015625 17.490234375, 101.513671875 17.490234375))
24174650	POLYGON ((101.6015625 17.490234375, 101.6015625 17.578125, 101.689453125 17.578125, 101.689453125 17.490234375, 101.6015625 17.490234375))
24174651	POLYGON ((101.689453125 17.490234375, 101.689453125 17.578125, 101.77734375 17.578125, 101.77734375 17.490234375, 101.689453125 17.490234375))
24174654	POLYGON ((101.77734375 17.490234375, 101.77734375 17.578125, 101.865234375 17.578125, 101.865234375 17.490234375, 101.77734375 17.490234375))
24174655	POLYGON ((101.865234375 17.490234375, 101.865234375 17.578125, 101.953125 17.578125, 101.953125 17.490234375, 101.865234375 17.490234375))
24174698	POLYGON ((101.953125 17.490234375, 101.953125 17.578125, 102.041015625 17.578125, 102.041015625 17.490234375, 101.953125 17.490234375))
24174699	POLYGON ((102.041015625 17.490234375, 102.041015625 17.578125, 102.12890625 17.578125, 102.12890625 17.490234375, 102.041015625 17.490234375))
24174702	POLYGON ((102.12890625 17.490234375, 102.12890625 17.578125, 102.216796875 17.578125, 102.216796875 17.490234375, 102.12890625 17.490234375))
24174703	POLYGON ((102.216796875 17.490234375, 102.216796875 17.578125, 102.3046875 17.578125, 102.3046875 17.490234375, 102.216796875 17.490234375))
24174714	POLYGON ((102.3046875 17.490234375, 102.3046875 17.578125, 102.392578125 17.578125, 102.392578125 17.490234375, 102.3046875 17.490234375))
24174715	POLYGON ((102.392578125 17.490234375, 102.392578125 17.578125, 102.48046875 17.578125, 102.48046875 17.490234375, 102.392578125 17.490234375))
24174718	POLYGON ((102.48046875 17.490234375, 102.48046875 17.578125, 102.568359375 17.578125, 102.568359375 17.490234375, 102.48046875 17.490234375))
24174719	POLYGON ((102.568359375 17.490234375, 102.568359375 17.578125, 102.65625 17.578125, 102.65625 17.490234375, 102.568359375 17.490234375))
24174890	POLYGON ((102.65625 17.490234375, 102.65625 17.578125, 102.744140625 17.578125, 102.744140625 17.490234375, 102.65625 17.490234375))
24174891	POLYGON ((102.744140625 17.490234375, 102.744140625 17.578125, 102.83203125 17.578125, 102.83203125 17.490234375, 102.744140625 17.490234375))
24174894	POLYGON ((102.83203125 17.490234375, 102.83203125 17.578125, 102.919921875 17.578125, 102.919921875 17.490234375, 102.83203125 17.490234375))
24174895	POLYGON ((102.919921875 17.490234375, 102.919921875 17.578125, 103.0078125 17.578125, 103.0078125 17.490234375, 102.919921875 17.490234375))
24174906	POLYGON ((103.0078125 17.490234375, 103.0078125 17.578125, 103.095703125 17.578125, 103.095703125 17.490234375, 103.0078125 17.490234375))
24174907	POLYGON ((103.095703125 17.490234375, 103.095703125 17.578125, 103.18359375 17.578125, 103.18359375 17.490234375, 103.095703125 17.490234375))
24174910	POLYGON ((103.18359375 17.490234375, 103.18359375 17.578125, 103.271484375 17.578125, 103.271484375 17.490234375, 103.18359375 17.490234375))
24174911	POLYGON ((103.271484375 17.490234375, 103.271484375 17.578125, 103.359375 17.578125, 103.359375 17.490234375, 103.271484375 17.490234375))
24174954	POLYGON ((103.359375 17.490234375, 103.359375 17.578125, 103.447265625 17.578125, 103.447265625 17.490234375, 103.359375 17.490234375))
24174955	POLYGON ((103.447265625 17.490234375, 103.447265625 17.578125, 103.53515625 17.578125, 103.53515625 17.490234375, 103.447265625 17.490234375))
24174958	POLYGON ((103.53515625 17.490234375, 103.53515625 17.578125, 103.623046875 17.578125, 103.623046875 17.490234375, 103.53515625 17.490234375))
24174959	POLYGON ((103.623046875 17.490234375, 103.623046875 17.578125, 103.7109375 17.578125, 103.7109375 17.490234375, 103.623046875 17.490234375))
24174970	POLYGON ((103.7109375 17.490234375, 103.7109375 17.578125, 103.798828125 17.578125, 103.798828125 17.490234375, 103.7109375 17.490234375))
24174971	POLYGON ((103.798828125 17.490234375, 103.798828125 17.578125, 103.88671875 17.578125, 103.88671875 17.490234375, 103.798828125 17.490234375))
24174974	POLYGON ((103.88671875 17.490234375, 103.88671875 17.578125, 103.974609375 17.578125, 103.974609375 17.490234375, 103.88671875 17.490234375))
24174975	POLYGON ((103.974609375 17.490234375, 103.974609375 17.578125, 104.0625 17.578125, 104.0625 17.490234375, 103.974609375 17.490234375))
24175658	POLYGON ((104.0625 17.490234375, 104.0625 17.578125, 104.150390625 17.578125, 104.150390625 17.490234375, 104.0625 17.490234375))
24175659	POLYGON ((104.150390625 17.490234375, 104.150390625 17.578125, 104.23828125 17.578125, 104.23828125 17.490234375, 104.150390625 17.490234375))
24175662	POLYGON ((104.23828125 17.490234375, 104.23828125 17.578125, 104.326171875 17.578125, 104.326171875 17.490234375, 104.23828125 17.490234375))
24175663	POLYGON ((104.326171875 17.490234375, 104.326171875 17.578125, 104.4140625 17.578125, 104.4140625 17.490234375, 104.326171875 17.490234375))
24175674	POLYGON ((104.4140625 17.490234375, 104.4140625 17.578125, 104.501953125 17.578125, 104.501953125 17.490234375, 104.4140625 17.490234375))
24175675	POLYGON ((104.501953125 17.490234375, 104.501953125 17.578125, 104.58984375 17.578125, 104.58984375 17.490234375, 104.501953125 17.490234375))
24175678	POLYGON ((104.58984375 17.490234375, 104.58984375 17.578125, 104.677734375 17.578125, 104.677734375 17.490234375, 104.58984375 17.490234375))
24175679	POLYGON ((104.677734375 17.490234375, 104.677734375 17.578125, 104.765625 17.578125, 104.765625 17.490234375, 104.677734375 17.490234375))
24162752	POLYGON ((97.734375 17.578125, 97.734375 17.666015625, 97.822265625 17.666015625, 97.822265625 17.578125, 97.734375 17.578125))
24162753	POLYGON ((97.822265625 17.578125, 97.822265625 17.666015625, 97.91015625 17.666015625, 97.91015625 17.578125, 97.822265625 17.578125))
24162756	POLYGON ((97.91015625 17.578125, 97.91015625 17.666015625, 97.998046875 17.666015625, 97.998046875 17.578125, 97.91015625 17.578125))
24162757	POLYGON ((97.998046875 17.578125, 97.998046875 17.666015625, 98.0859375 17.666015625, 98.0859375 17.578125, 97.998046875 17.578125))
24162768	POLYGON ((98.0859375 17.578125, 98.0859375 17.666015625, 98.173828125 17.666015625, 98.173828125 17.578125, 98.0859375 17.578125))
24162769	POLYGON ((98.173828125 17.578125, 98.173828125 17.666015625, 98.26171875 17.666015625, 98.26171875 17.578125, 98.173828125 17.578125))
24162772	POLYGON ((98.26171875 17.578125, 98.26171875 17.666015625, 98.349609375 17.666015625, 98.349609375 17.578125, 98.26171875 17.578125))
24162773	POLYGON ((98.349609375 17.578125, 98.349609375 17.666015625, 98.4375 17.666015625, 98.4375 17.578125, 98.349609375 17.578125))
24163456	POLYGON ((98.4375 17.578125, 98.4375 17.666015625, 98.525390625 17.666015625, 98.525390625 17.578125, 98.4375 17.578125))
24163457	POLYGON ((98.525390625 17.578125, 98.525390625 17.666015625, 98.61328125 17.666015625, 98.61328125 17.578125, 98.525390625 17.578125))
24163460	POLYGON ((98.61328125 17.578125, 98.61328125 17.666015625, 98.701171875 17.666015625, 98.701171875 17.578125, 98.61328125 17.578125))
24163461	POLYGON ((98.701171875 17.578125, 98.701171875 17.666015625, 98.7890625 17.666015625, 98.7890625 17.578125, 98.701171875 17.578125))
24163472	POLYGON ((98.7890625 17.578125, 98.7890625 17.666015625, 98.876953125 17.666015625, 98.876953125 17.578125, 98.7890625 17.578125))
24163473	POLYGON ((98.876953125 17.578125, 98.876953125 17.666015625, 98.96484375 17.666015625, 98.96484375 17.578125, 98.876953125 17.578125))
24163476	POLYGON ((98.96484375 17.578125, 98.96484375 17.666015625, 99.052734375 17.666015625, 99.052734375 17.578125, 98.96484375 17.578125))
24163477	POLYGON ((99.052734375 17.578125, 99.052734375 17.666015625, 99.140625 17.666015625, 99.140625 17.578125, 99.052734375 17.578125))
24163520	POLYGON ((99.140625 17.578125, 99.140625 17.666015625, 99.228515625 17.666015625, 99.228515625 17.578125, 99.140625 17.578125))
24163521	POLYGON ((99.228515625 17.578125, 99.228515625 17.666015625, 99.31640625 17.666015625, 99.31640625 17.578125, 99.228515625 17.578125))
24163524	POLYGON ((99.31640625 17.578125, 99.31640625 17.666015625, 99.404296875 17.666015625, 99.404296875 17.578125, 99.31640625 17.578125))
24163525	POLYGON ((99.404296875 17.578125, 99.404296875 17.666015625, 99.4921875 17.666015625, 99.4921875 17.578125, 99.404296875 17.578125))
24163536	POLYGON ((99.4921875 17.578125, 99.4921875 17.666015625, 99.580078125 17.666015625, 99.580078125 17.578125, 99.4921875 17.578125))
24163537	POLYGON ((99.580078125 17.578125, 99.580078125 17.666015625, 99.66796875 17.666015625, 99.66796875 17.578125, 99.580078125 17.578125))
24163540	POLYGON ((99.66796875 17.578125, 99.66796875 17.666015625, 99.755859375 17.666015625, 99.755859375 17.578125, 99.66796875 17.578125))
24163541	POLYGON ((99.755859375 17.578125, 99.755859375 17.666015625, 99.84375 17.666015625, 99.84375 17.578125, 99.755859375 17.578125))
24163712	POLYGON ((99.84375 17.578125, 99.84375 17.666015625, 99.931640625 17.666015625, 99.931640625 17.578125, 99.84375 17.578125))
24163713	POLYGON ((99.931640625 17.578125, 99.931640625 17.666015625, 100.01953125 17.666015625, 100.01953125 17.578125, 99.931640625 17.578125))
24163716	POLYGON ((100.01953125 17.578125, 100.01953125 17.666015625, 100.107421875 17.666015625, 100.107421875 17.578125, 100.01953125 17.578125))
24163717	POLYGON ((100.107421875 17.578125, 100.107421875 17.666015625, 100.1953125 17.666015625, 100.1953125 17.578125, 100.107421875 17.578125))
24163728	POLYGON ((100.1953125 17.578125, 100.1953125 17.666015625, 100.283203125 17.666015625, 100.283203125 17.578125, 100.1953125 17.578125))
24163729	POLYGON ((100.283203125 17.578125, 100.283203125 17.666015625, 100.37109375 17.666015625, 100.37109375 17.578125, 100.283203125 17.578125))
24163732	POLYGON ((100.37109375 17.578125, 100.37109375 17.666015625, 100.458984375 17.666015625, 100.458984375 17.578125, 100.37109375 17.578125))
24163733	POLYGON ((100.458984375 17.578125, 100.458984375 17.666015625, 100.546875 17.666015625, 100.546875 17.578125, 100.458984375 17.578125))
24163776	POLYGON ((100.546875 17.578125, 100.546875 17.666015625, 100.634765625 17.666015625, 100.634765625 17.578125, 100.546875 17.578125))
24163777	POLYGON ((100.634765625 17.578125, 100.634765625 17.666015625, 100.72265625 17.666015625, 100.72265625 17.578125, 100.634765625 17.578125))
24163780	POLYGON ((100.72265625 17.578125, 100.72265625 17.666015625, 100.810546875 17.666015625, 100.810546875 17.578125, 100.72265625 17.578125))
24163781	POLYGON ((100.810546875 17.578125, 100.810546875 17.666015625, 100.8984375 17.666015625, 100.8984375 17.578125, 100.810546875 17.578125))
24163792	POLYGON ((100.8984375 17.578125, 100.8984375 17.666015625, 100.986328125 17.666015625, 100.986328125 17.578125, 100.8984375 17.578125))
24163793	POLYGON ((100.986328125 17.578125, 100.986328125 17.666015625, 101.07421875 17.666015625, 101.07421875 17.578125, 100.986328125 17.578125))
24163797	POLYGON ((101.162109375 17.578125, 101.162109375 17.666015625, 101.25 17.666015625, 101.25 17.578125, 101.162109375 17.578125))
24174720	POLYGON ((101.25 17.578125, 101.25 17.666015625, 101.337890625 17.666015625, 101.337890625 17.578125, 101.25 17.578125))
24174721	POLYGON ((101.337890625 17.578125, 101.337890625 17.666015625, 101.42578125 17.666015625, 101.42578125 17.578125, 101.337890625 17.578125))
24174724	POLYGON ((101.42578125 17.578125, 101.42578125 17.666015625, 101.513671875 17.666015625, 101.513671875 17.578125, 101.42578125 17.578125))
24174725	POLYGON ((101.513671875 17.578125, 101.513671875 17.666015625, 101.6015625 17.666015625, 101.6015625 17.578125, 101.513671875 17.578125))
24174736	POLYGON ((101.6015625 17.578125, 101.6015625 17.666015625, 101.689453125 17.666015625, 101.689453125 17.578125, 101.6015625 17.578125))
24174737	POLYGON ((101.689453125 17.578125, 101.689453125 17.666015625, 101.77734375 17.666015625, 101.77734375 17.578125, 101.689453125 17.578125))
24174740	POLYGON ((101.77734375 17.578125, 101.77734375 17.666015625, 101.865234375 17.666015625, 101.865234375 17.578125, 101.77734375 17.578125))
24174741	POLYGON ((101.865234375 17.578125, 101.865234375 17.666015625, 101.953125 17.666015625, 101.953125 17.578125, 101.865234375 17.578125))
24174784	POLYGON ((101.953125 17.578125, 101.953125 17.666015625, 102.041015625 17.666015625, 102.041015625 17.578125, 101.953125 17.578125))
24174785	POLYGON ((102.041015625 17.578125, 102.041015625 17.666015625, 102.12890625 17.666015625, 102.12890625 17.578125, 102.041015625 17.578125))
24174788	POLYGON ((102.12890625 17.578125, 102.12890625 17.666015625, 102.216796875 17.666015625, 102.216796875 17.578125, 102.12890625 17.578125))
24174789	POLYGON ((102.216796875 17.578125, 102.216796875 17.666015625, 102.3046875 17.666015625, 102.3046875 17.578125, 102.216796875 17.578125))
24174800	POLYGON ((102.3046875 17.578125, 102.3046875 17.666015625, 102.392578125 17.666015625, 102.392578125 17.578125, 102.3046875 17.578125))
24174801	POLYGON ((102.392578125 17.578125, 102.392578125 17.666015625, 102.48046875 17.666015625, 102.48046875 17.578125, 102.392578125 17.578125))
24174804	POLYGON ((102.48046875 17.578125, 102.48046875 17.666015625, 102.568359375 17.666015625, 102.568359375 17.578125, 102.48046875 17.578125))
24174805	POLYGON ((102.568359375 17.578125, 102.568359375 17.666015625, 102.65625 17.666015625, 102.65625 17.578125, 102.568359375 17.578125))
24174976	POLYGON ((102.65625 17.578125, 102.65625 17.666015625, 102.744140625 17.666015625, 102.744140625 17.578125, 102.65625 17.578125))
24174977	POLYGON ((102.744140625 17.578125, 102.744140625 17.666015625, 102.83203125 17.666015625, 102.83203125 17.578125, 102.744140625 17.578125))
